city,latitude,longitude,date,NO2,SO2,CO,O3,AOD
Thanjavur,10.787,79.1378,2024-02-24,26.665,7.226,0.2716,26.436,0.2346
Thanjavur,10.787,79.1378,2024-02-25,27.262,6.105,0.3624,47.33,0.2807
Thanjavur,10.787,79.1378,2024-02-26,22.522,8.772,0.1956,33.751,0.3408
Thanjavur,10.787,79.1378,2024-02-27,22.251,6.704,0.4419,30.891,0.3349
Thanjavur,10.787,79.1378,2024-02-28,34.68,9.386,0.3392,50.539,0.2665
Thanjavur,10.787,79.1378,2024-02-29,27.541,8.509,0.3914,33.362,0.3207
Thanjavur,10.787,79.1378,2024-03-01,17.965,6.698,0.199,26.682,0.3686
Thanjavur,10.787,79.1378,2024-03-02,21.306,5.872,0.3898,32.921,0.1876
Thanjavur,10.787,79.1378,2024-03-03,19.177,6.459,0.4997,39.503,0.3932
Thanjavur,10.787,79.1378,2024-03-04,22.543,6.599,0.2895,31.225,0.2066
Thanjavur,10.787,79.1378,2024-03-05,27.242,5.782,0.4214,33.099,0.3819
Thanjavur,10.787,79.1378,2024-03-06,25.371,12.753,0.3532,39.688,0.3202
Thanjavur,10.787,79.1378,2024-03-07,14.636,5.247,0.1855,32.319,0.1857
Thanjavur,10.787,79.1378,2024-03-08,23.322,8.324,0.2404,41.989,0.333
Thanjavur,10.787,79.1378,2024-03-09,33.699,8.372,0.3087,49.332,0.322
Thanjavur,10.787,79.1378,2024-03-10,40.586,5.427,0.4129,48.195,0.2317
Thanjavur,10.787,79.1378,2024-03-11,18.003,9.607,0.3578,39.869,0.3394
Thanjavur,10.787,79.1378,2024-03-12,18.35,8.593,0.4338,47.03,0.2648
Thanjavur,10.787,79.1378,2024-03-13,17.242,6.827,0.4025,40.0,0.3412
Thanjavur,10.787,79.1378,2024-03-14,21.788,8.369,0.3579,41.435,0.3139
Thanjavur,10.787,79.1378,2024-03-15,31.599,9.258,0.4035,39.608,0.2733
Thanjavur,10.787,79.1378,2024-03-16,22.376,6.106,0.4263,30.248,0.2222
Thanjavur,10.787,79.1378,2024-03-17,20.725,8.887,0.1722,32.896,0.2689
Thanjavur,10.787,79.1378,2024-03-18,25.927,6.01,0.2763,31.909,0.1998
Thanjavur,10.787,79.1378,2024-03-19,28.371,8.425,0.1836,31.313,0.305
Thanjavur,10.787,79.1378,2024-03-20,28.0,7.087,0.3648,25.308,0.3329
Thanjavur,10.787,79.1378,2024-03-21,21.069,9.789,0.289,36.124,0.2509
Thanjavur,10.787,79.1378,2024-03-22,18.944,10.265,0.3779,35.483,0.2736
Thanjavur,10.787,79.1378,2024-03-23,22.248,6.285,0.2122,26.511,0.1569
Thanjavur,10.787,79.1378,2024-03-24,13.675,6.845,0.3179,34.943,0.284
Thanjavur,10.787,79.1378,2024-03-25,20.107,3.479,0.2906,41.729,0.1857
Thanjavur,10.787,79.1378,2024-03-26,17.428,3.775,0.215,29.433,0.179
Thanjavur,10.787,79.1378,2024-03-27,30.906,7.649,0.3795,38.339,0.2724
Thanjavur,10.787,79.1378,2024-03-28,17.681,7.199,0.1768,29.222,0.1964
Thanjavur,10.787,79.1378,2024-03-29,20.262,9.806,0.3476,35.438,0.2798
Thanjavur,10.787,79.1378,2024-03-30,17.237,8.019,0.3957,33.372,0.2811
Thanjavur,10.787,79.1378,2024-03-31,19.646,3.213,0.1704,35.717,0.273
Thanjavur,10.787,79.1378,2024-04-01,22.005,7.483,0.232,37.439,0.2688
Thanjavur,10.787,79.1378,2024-04-02,19.278,4.87,0.4078,39.644,0.3727
Thanjavur,10.787,79.1378,2024-04-03,16.913,7.729,0.3833,39.797,0.3414
Thanjavur,10.787,79.1378,2024-04-04,15.433,3.818,0.1548,27.233,0.2207
Thanjavur,10.787,79.1378,2024-04-05,19.979,6.014,0.173,36.163,0.1258
Thanjavur,10.787,79.1378,2024-04-06,14.289,8.641,0.2598,21.109,0.2588
Thanjavur,10.787,79.1378,2024-04-07,24.749,6.039,0.1895,35.424,0.2132
Thanjavur,10.787,79.1378,2024-04-08,25.032,3.551,0.3214,27.562,0.2928
Thanjavur,10.787,79.1378,2024-04-09,18.349,5.093,0.2294,32.714,0.3181
Thanjavur,10.787,79.1378,2024-04-10,22.15,8.061,0.3351,29.043,0.146
Thanjavur,10.787,79.1378,2024-04-11,20.768,8.394,0.3116,41.304,0.287
Thanjavur,10.787,79.1378,2024-04-12,28.782,8.949,0.4142,32.074,0.2455
Thanjavur,10.787,79.1378,2024-04-13,8.632,5.993,0.3747,22.606,0.193
Thanjavur,10.787,79.1378,2024-04-14,15.117,6.364,0.4684,36.341,0.2275
Thanjavur,10.787,79.1378,2024-04-15,20.977,4.983,0.2731,29.742,0.2159
Thanjavur,10.787,79.1378,2024-04-16,13.161,5.538,0.4093,31.724,0.2506
Thanjavur,10.787,79.1378,2024-04-17,16.058,5.436,0.2573,45.878,0.126
Thanjavur,10.787,79.1378,2024-04-18,22.096,7.926,0.3128,39.42,0.2776
Thanjavur,10.787,79.1378,2024-04-19,9.752,7.512,0.1671,32.01,0.1521
Thanjavur,10.787,79.1378,2024-04-20,21.874,2.933,0.2632,45.791,0.2183
Thanjavur,10.787,79.1378,2024-04-21,15.169,7.323,0.1684,19.051,0.1849
Thanjavur,10.787,79.1378,2024-04-22,14.655,2.587,0.2547,33.856,0.2058
Thanjavur,10.787,79.1378,2024-04-23,14.015,5.001,0.3581,26.341,0.235
Thanjavur,10.787,79.1378,2024-04-24,16.644,6.577,0.2592,38.957,0.1758
Thanjavur,10.787,79.1378,2024-04-25,28.92,5.835,0.3291,41.763,0.2945
Thanjavur,10.787,79.1378,2024-04-26,20.137,9.419,0.1254,30.631,0.2606
Thanjavur,10.787,79.1378,2024-04-27,16.397,7.349,0.3132,37.382,0.3293
Thanjavur,10.787,79.1378,2024-04-28,17.974,3.821,0.2979,26.35,0.1941
Thanjavur,10.787,79.1378,2024-04-29,21.677,5.865,0.1596,36.577,0.1359
Thanjavur,10.787,79.1378,2024-04-30,22.672,3.823,0.3279,34.613,0.2585
Thanjavur,10.787,79.1378,2024-05-01,15.643,1.58,0.208,25.688,0.0383
Thanjavur,10.787,79.1378,2024-05-02,24.344,2.394,0.1846,39.958,0.1851
Thanjavur,10.787,79.1378,2024-05-03,14.047,5.201,0.2061,30.386,0.0969
Thanjavur,10.787,79.1378,2024-05-04,9.447,3.879,0.2214,30.273,0.0719
Thanjavur,10.787,79.1378,2024-05-05,12.248,5.47,0.2185,48.714,0.2227
Thanjavur,10.787,79.1378,2024-05-06,10.442,5.493,0.1753,30.266,0.0431
Thanjavur,10.787,79.1378,2024-05-07,20.05,7.93,0.2596,41.069,0.1812
Thanjavur,10.787,79.1378,2024-05-08,30.11,1.578,0.4373,37.585,0.2855
Thanjavur,10.787,79.1378,2024-05-09,22.447,4.703,0.0952,32.922,0.1728
Thanjavur,10.787,79.1378,2024-05-10,31.134,6.275,0.3273,29.039,0.181
Thanjavur,10.787,79.1378,2024-05-11,28.663,8.942,0.1983,38.452,0.1698
Thanjavur,10.787,79.1378,2024-05-12,18.882,5.497,0.3175,35.835,0.298
Thanjavur,10.787,79.1378,2024-05-13,10.249,2.19,0.2539,30.937,0.238
Thanjavur,10.787,79.1378,2024-05-14,12.171,6.343,0.3286,34.406,0.2266
Thanjavur,10.787,79.1378,2024-05-15,15.238,7.655,0.3431,43.983,0.2725
Thanjavur,10.787,79.1378,2024-05-16,11.557,3.994,0.1068,39.14,0.2317
Thanjavur,10.787,79.1378,2024-05-17,20.428,3.737,0.1022,30.247,0.2537
Thanjavur,10.787,79.1378,2024-05-18,14.752,4.306,0.3412,28.384,0.2429
Thanjavur,10.787,79.1378,2024-05-19,11.476,5.731,0.2702,30.176,0.1837
Thanjavur,10.787,79.1378,2024-05-20,18.26,0.5,0.2112,34.37,0.3415
Thanjavur,10.787,79.1378,2024-05-21,11.29,2.286,0.2546,35.149,0.2026
Thanjavur,10.787,79.1378,2024-05-22,16.735,6.633,0.2601,42.228,0.1891
Thanjavur,10.787,79.1378,2024-05-23,22.682,4.626,0.1111,34.762,0.2293
Thanjavur,10.787,79.1378,2024-05-24,6.355,3.16,0.1141,32.636,0.2107
Thanjavur,10.787,79.1378,2024-05-25,15.448,0.684,0.1209,35.076,0.1627
Thanjavur,10.787,79.1378,2024-05-26,16.659,8.399,0.1642,34.208,0.2295
Thanjavur,10.787,79.1378,2024-05-27,11.326,1.564,0.215,43.481,0.1536
Thanjavur,10.787,79.1378,2024-05-28,10.725,5.423,0.1452,42.66,0.1914
Thanjavur,10.787,79.1378,2024-05-29,12.577,1.116,0.1599,46.717,0.1334
Thanjavur,10.787,79.1378,2024-05-30,16.937,8.678,0.2308,60.688,0.2817
Thanjavur,10.787,79.1378,2024-05-31,24.913,7.91,0.3081,51.135,0.1812
Thanjavur,10.787,79.1378,2024-06-01,13.499,5.834,0.147,39.375,0.2121
Thanjavur,10.787,79.1378,2024-06-02,17.556,5.151,0.1787,27.045,0.2278
Thanjavur,10.787,79.1378,2024-06-03,11.36,6.061,0.2566,37.503,0.2314
Thanjavur,10.787,79.1378,2024-06-04,24.603,7.257,0.2251,44.941,0.1638
Thanjavur,10.787,79.1378,2024-06-05,17.222,1.785,0.2357,39.362,0.1293
Thanjavur,10.787,79.1378,2024-06-06,23.554,5.488,0.1646,27.602,0.0652
Thanjavur,10.787,79.1378,2024-06-07,13.045,4.371,0.2257,28.195,0.0833
Thanjavur,10.787,79.1378,2024-06-08,11.234,2.27,0.1543,25.787,0.1315
Thanjavur,10.787,79.1378,2024-06-09,15.466,3.987,0.0909,35.675,0.1377
Thanjavur,10.787,79.1378,2024-06-10,18.621,4.614,0.05,34.141,0.1255
Thanjavur,10.787,79.1378,2024-06-11,16.409,5.19,0.3106,42.082,0.0687
Thanjavur,10.787,79.1378,2024-06-12,8.014,0.967,0.1108,36.846,0.1437
Thanjavur,10.787,79.1378,2024-06-13,19.286,8.159,0.217,34.335,0.1036
Thanjavur,10.787,79.1378,2024-06-14,14.309,9.438,0.0651,49.721,0.0978
Thanjavur,10.787,79.1378,2024-06-15,21.475,5.714,0.2025,43.945,0.1864
Thanjavur,10.787,79.1378,2024-06-16,4.011,1.83,0.224,41.366,0.1033
Thanjavur,10.787,79.1378,2024-06-17,9.572,3.286,0.3463,45.877,0.2217
Thanjavur,10.787,79.1378,2024-06-18,25.428,7.339,0.1075,34.901,0.0737
Thanjavur,10.787,79.1378,2024-06-19,19.735,4.204,0.17,27.418,0.2372
Thanjavur,10.787,79.1378,2024-06-20,6.413,5.361,0.1285,34.012,0.2288
Thanjavur,10.787,79.1378,2024-06-21,9.387,4.325,0.1681,33.551,0.075
Thanjavur,10.787,79.1378,2024-06-22,17.448,3.459,0.1419,28.328,0.1078
Thanjavur,10.787,79.1378,2024-06-23,6.378,2.36,0.1323,33.268,0.1404
Thanjavur,10.787,79.1378,2024-06-24,12.056,6.871,0.2691,36.368,0.02
Thanjavur,10.787,79.1378,2024-06-25,15.275,5.162,0.1936,43.931,0.3114
Thanjavur,10.787,79.1378,2024-06-26,16.309,4.296,0.0922,37.056,0.1308
Thanjavur,10.787,79.1378,2024-06-27,20.359,3.724,0.2523,26.742,0.2375
Thanjavur,10.787,79.1378,2024-06-28,12.695,5.807,0.2481,33.634,0.1504
Thanjavur,10.787,79.1378,2024-06-29,28.874,2.974,0.1341,39.382,0.2721
Thanjavur,10.787,79.1378,2024-06-30,5.048,5.608,0.1825,31.497,0.1035
Thanjavur,10.787,79.1378,2024-07-01,5.392,7.359,0.05,31.78,0.0772
Thanjavur,10.787,79.1378,2024-07-02,21.98,3.872,0.1422,43.643,0.1908
Thanjavur,10.787,79.1378,2024-07-03,14.029,3.91,0.0859,45.258,0.4398
Thanjavur,10.787,79.1378,2024-07-04,15.122,3.594,0.1355,23.887,0.1253
Thanjavur,10.787,79.1378,2024-07-05,13.893,2.457,0.1249,36.178,0.1955
Thanjavur,10.787,79.1378,2024-07-06,7.155,6.375,0.1418,16.887,0.02
Thanjavur,10.787,79.1378,2024-07-07,13.666,3.6,0.1258,47.424,0.0559
Thanjavur,10.787,79.1378,2024-07-08,15.04,5.527,0.3163,40.359,0.2208
Thanjavur,10.787,79.1378,2024-07-09,10.548,3.964,0.2035,26.588,0.1551
Thanjavur,10.787,79.1378,2024-07-10,20.156,6.564,0.1385,41.174,0.02
Thanjavur,10.787,79.1378,2024-07-11,15.319,2.682,0.05,31.479,0.2266
Thanjavur,10.787,79.1378,2024-07-12,7.657,5.13,0.176,33.266,0.2457
Thanjavur,10.787,79.1378,2024-07-13,15.702,4.474,0.2671,37.718,0.122
Thanjavur,10.787,79.1378,2024-07-14,20.487,3.387,0.3796,35.167,0.2799
Thanjavur,10.787,79.1378,2024-07-15,7.546,2.64,0.3029,42.031,0.1023
Thanjavur,10.787,79.1378,2024-07-16,11.747,8.564,0.2014,35.817,0.2222
Thanjavur,10.787,79.1378,2024-07-17,10.266,4.904,0.0885,29.741,0.2022
Thanjavur,10.787,79.1378,2024-07-18,16.384,4.046,0.2258,30.532,0.1976
Thanjavur,10.787,79.1378,2024-07-19,17.156,5.889,0.1266,32.125,0.0615
Thanjavur,10.787,79.1378,2024-07-20,5.272,4.535,0.1493,26.747,0.0853
Thanjavur,10.787,79.1378,2024-07-21,11.999,4.677,0.2825,49.517,0.02
Thanjavur,10.787,79.1378,2024-07-22,19.709,6.122,0.1724,40.534,0.126
Thanjavur,10.787,79.1378,2024-07-23,4.66,2.091,0.1503,30.661,0.1498
Thanjavur,10.787,79.1378,2024-07-24,12.176,0.5,0.1448,44.33,0.1493
Thanjavur,10.787,79.1378,2024-07-25,13.734,4.049,0.1774,28.191,0.0778
Thanjavur,10.787,79.1378,2024-07-26,9.856,5.633,0.0981,43.702,0.0696
Thanjavur,10.787,79.1378,2024-07-27,12.943,3.024,0.2116,49.903,0.1669
Thanjavur,10.787,79.1378,2024-07-28,13.278,0.524,0.279,33.771,0.1185
Thanjavur,10.787,79.1378,2024-07-29,22.789,2.504,0.2651,38.298,0.2659
Thanjavur,10.787,79.1378,2024-07-30,22.863,5.354,0.4765,51.633,0.186
Thanjavur,10.787,79.1378,2024-07-31,15.54,5.286,0.1274,30.989,0.1188
Thanjavur,10.787,79.1378,2024-08-01,14.396,3.393,0.3629,49.929,0.2998
Thanjavur,10.787,79.1378,2024-08-02,16.356,0.5,0.1671,28.698,0.0363
Thanjavur,10.787,79.1378,2024-08-03,7.799,3.163,0.1353,48.746,0.122
Thanjavur,10.787,79.1378,2024-08-04,15.133,3.26,0.1331,37.79,0.081
Thanjavur,10.787,79.1378,2024-08-05,23.845,5.314,0.1584,51.269,0.1623
Thanjavur,10.787,79.1378,2024-08-06,19.495,6.353,0.1585,39.756,0.1787
Thanjavur,10.787,79.1378,2024-08-07,14.568,1.901,0.1503,28.934,0.125
Thanjavur,10.787,79.1378,2024-08-08,12.113,1.259,0.2401,26.07,0.2006
Thanjavur,10.787,79.1378,2024-08-09,17.371,1.335,0.05,41.083,0.0899
Thanjavur,10.787,79.1378,2024-08-10,10.087,0.889,0.1076,30.451,0.02
Thanjavur,10.787,79.1378,2024-08-11,14.777,1.078,0.2034,39.395,0.1791
Thanjavur,10.787,79.1378,2024-08-12,19.672,3.752,0.2013,39.327,0.1993
Thanjavur,10.787,79.1378,2024-08-13,20.101,1.218,0.3565,34.737,0.02
Thanjavur,10.787,79.1378,2024-08-14,17.017,4.195,0.0739,28.585,0.0559
Thanjavur,10.787,79.1378,2024-08-15,21.305,1.275,0.1975,45.304,0.231
Thanjavur,10.787,79.1378,2024-08-16,9.305,5.718,0.2466,40.758,0.2269
Thanjavur,10.787,79.1378,2024-08-17,6.943,1.637,0.3037,39.086,0.0262
Thanjavur,10.787,79.1378,2024-08-18,13.959,1.031,0.1521,35.204,0.1912
Thanjavur,10.787,79.1378,2024-08-19,13.577,9.519,0.266,55.76,0.2045
Thanjavur,10.787,79.1378,2024-08-20,12.362,3.884,0.1308,30.322,0.1264
Thanjavur,10.787,79.1378,2024-08-21,8.728,5.297,0.2085,34.447,0.2627
Thanjavur,10.787,79.1378,2024-08-22,15.542,1.619,0.2578,45.3,0.1217
Thanjavur,10.787,79.1378,2024-08-23,20.167,5.102,0.4211,35.92,0.2326
Thanjavur,10.787,79.1378,2024-08-24,18.779,4.253,0.1811,36.58,0.249
Thanjavur,10.787,79.1378,2024-08-25,17.699,2.961,0.05,36.266,0.1072
Thanjavur,10.787,79.1378,2024-08-26,5.92,2.138,0.2211,19.976,0.1854
Thanjavur,10.787,79.1378,2024-08-27,23.052,2.921,0.3264,43.879,0.1807
Karur,10.9601,78.0766,2024-01-01,32.855,13.711,0.3726,34.974,0.3497
Karur,10.9601,78.0766,2024-01-02,33.712,10.999,0.5317,45.264,0.4076
Karur,10.9601,78.0766,2024-01-03,27.96,9.387,0.4079,35.572,0.3779
Karur,10.9601,78.0766,2024-01-04,29.535,8.488,0.4769,29.17,0.296
Karur,10.9601,78.0766,2024-01-05,29.788,6.855,0.4054,21.241,0.3218
Karur,10.9601,78.0766,2024-01-06,31.458,9.534,0.4158,28.103,0.5319
Karur,10.9601,78.0766,2024-01-07,24.931,8.086,0.3325,14.805,0.2643
Karur,10.9601,78.0766,2024-01-08,31.171,12.735,0.5252,27.741,0.3494
Karur,10.9601,78.0766,2024-01-09,37.372,10.795,0.3505,26.035,0.4362
Karur,10.9601,78.0766,2024-01-10,42.053,12.98,0.6782,30.743,0.4503
Karur,10.9601,78.0766,2024-01-11,42.673,10.067,0.5844,44.587,0.4064
Karur,10.9601,78.0766,2024-01-12,32.417,9.674,0.5232,27.964,0.423
Karur,10.9601,78.0766,2024-01-13,35.755,10.459,0.4117,23.035,0.3904
Karur,10.9601,78.0766,2024-01-14,24.294,10.412,0.3249,34.192,0.3709
Karur,10.9601,78.0766,2024-01-15,28.368,8.889,0.2743,24.524,0.4089
Karur,10.9601,78.0766,2024-01-16,32.892,15.525,0.439,34.415,0.2673
Karur,10.9601,78.0766,2024-01-17,32.634,13.141,0.3642,35.763,0.2932
Karur,10.9601,78.0766,2024-01-18,34.871,9.88,0.7093,42.267,0.3537
Karur,10.9601,78.0766,2024-01-19,27.982,11.515,0.4586,26.381,0.3638
Karur,10.9601,78.0766,2024-01-20,40.267,15.229,0.5481,31.395,0.5658
Karur,10.9601,78.0766,2024-01-21,41.31,15.565,0.5035,38.424,0.3041
Karur,10.9601,78.0766,2024-01-22,29.295,9.966,0.3317,26.817,0.3438
Karur,10.9601,78.0766,2024-01-23,26.957,12.849,0.4458,23.884,0.368
Karur,10.9601,78.0766,2024-01-24,27.678,10.516,0.3566,27.087,0.4128
Karur,10.9601,78.0766,2024-01-25,28.919,10.281,0.4916,42.798,0.3659
Karur,10.9601,78.0766,2024-01-26,26.569,6.945,0.6339,32.96,0.3792
Karur,10.9601,78.0766,2024-01-27,27.398,8.073,0.3556,33.282,0.1363
Karur,10.9601,78.0766,2024-01-28,17.819,6.264,0.37,16.809,0.2887
Karur,10.9601,78.0766,2024-01-29,48.378,14.91,0.5001,36.828,0.4777
Karur,10.9601,78.0766,2024-01-30,27.454,9.951,0.5629,29.066,0.4106
Karur,10.9601,78.0766,2024-01-31,31.766,8.092,0.602,38.449,0.3947
Karur,10.9601,78.0766,2024-02-01,20.284,10.444,0.4878,27.647,0.3826
Karur,10.9601,78.0766,2024-02-02,30.446,11.291,0.4528,31.212,0.3751
Karur,10.9601,78.0766,2024-02-03,41.206,7.947,0.411,28.152,0.3528
Karur,10.9601,78.0766,2024-02-04,31.22,12.906,0.369,29.728,0.2666
Karur,10.9601,78.0766,2024-02-05,30.045,12.019,0.4875,33.722,0.2881
Karur,10.9601,78.0766,2024-02-06,34.621,12.354,0.4372,23.319,0.3097
Karur,10.9601,78.0766,2024-02-07,29.83,8.463,0.3103,30.83,0.3255
Karur,10.9601,78.0766,2024-02-08,29.941,12.039,0.4551,34.515,0.3127
Karur,10.9601,78.0766,2024-02-09,25.606,7.496,0.4053,30.649,0.4303
Karur,10.9601,78.0766,2024-02-10,34.027,12.513,0.5156,38.204,0.2772
Karur,10.9601,78.0766,2024-02-11,40.073,10.592,0.5695,34.369,0.3306
Karur,10.9601,78.0766,2024-02-12,31.541,10.517,0.4221,26.808,0.3546
Karur,10.9601,78.0766,2024-02-13,28.463,9.833,0.3008,25.224,0.3025
Karur,10.9601,78.0766,2024-02-14,32.667,7.234,0.4098,30.474,0.3364
Karur,10.9601,78.0766,2024-02-15,35.96,12.777,0.4599,46.41,0.2612
Karur,10.9601,78.0766,2024-02-16,15.405,6.681,0.4195,26.335,0.2686
Karur,10.9601,78.0766,2024-02-17,31.749,8.335,0.4367,30.697,0.2996
Karur,10.9601,78.0766,2024-02-18,33.459,7.318,0.4332,38.005,0.4747
Karur,10.9601,78.0766,2024-02-19,36.785,3.968,0.4048,32.087,0.2071
Karur,10.9601,78.0766,2024-02-20,30.275,7.568,0.5115,35.69,0.2804
Karur,10.9601,78.0766,2024-02-21,26.758,11.829,0.4033,28.804,0.3164
Karur,10.9601,78.0766,2024-02-22,35.905,11.12,0.3556,16.059,0.324
Karur,10.9601,78.0766,2024-02-23,28.359,10.938,0.4765,40.284,0.2761
Karur,10.9601,78.0766,2024-02-24,33.35,5.983,0.4693,36.906,0.333
Karur,10.9601,78.0766,2024-02-25,34.675,12.435,0.4118,30.265,0.2459
Karur,10.9601,78.0766,2024-02-26,37.325,11.284,0.4364,27.793,0.387
Karur,10.9601,78.0766,2024-02-27,29.327,12.377,0.3739,30.682,0.2916
Karur,10.9601,78.0766,2024-02-28,35.687,12.254,0.4411,31.981,0.2712
Karur,10.9601,78.0766,2024-02-29,37.689,11.307,0.311,28.506,0.2577
Karur,10.9601,78.0766,2024-03-01,32.034,11.038,0.396,17.998,0.2677
Karur,10.9601,78.0766,2024-03-02,31.761,11.575,0.4349,27.82,0.2762
Karur,10.9601,78.0766,2024-03-03,27.062,6.803,0.317,16.059,0.406
Karur,10.9601,78.0766,2024-03-04,24.441,2.129,0.3153,33.251,0.143
Karur,10.9601,78.0766,2024-03-05,29.41,15.213,0.3417,29.1,0.3486
Karur,10.9601,78.0766,2024-03-06,27.734,12.753,0.2655,44.937,0.267
Karur,10.9601,78.0766,2024-03-07,22.726,8.606,0.3218,35.503,0.2519
Karur,10.9601,78.0766,2024-03-08,26.938,4.577,0.2721,15.071,0.1921
Karur,10.9601,78.0766,2024-03-09,26.801,9.426,0.4098,36.752,0.2825
Karur,10.9601,78.0766,2024-03-10,34.84,7.43,0.431,30.432,0.3578
Karur,10.9601,78.0766,2024-03-11,33.672,6.081,0.3693,24.465,0.2276
Karur,10.9601,78.0766,2024-03-12,30.075,10.441,0.4932,34.681,0.4013
Karur,10.9601,78.0766,2024-03-13,33.124,8.897,0.3469,32.188,0.2199
Karur,10.9601,78.0766,2024-03-14,30.582,7.054,0.3386,20.292,0.3127
Karur,10.9601,78.0766,2024-03-15,34.01,11.47,0.4669,61.091,0.4428
Karur,10.9601,78.0766,2024-03-16,21.242,7.563,0.2321,27.022,0.196
Karur,10.9601,78.0766,2024-03-17,33.098,10.778,0.4097,32.268,0.3237
Karur,10.9601,78.0766,2024-03-18,25.178,10.119,0.3759,36.715,0.2647
Karur,10.9601,78.0766,2024-03-19,25.83,8.459,0.2759,23.612,0.3088
Karur,10.9601,78.0766,2024-03-20,17.182,6.414,0.2502,25.56,0.2208
Karur,10.9601,78.0766,2024-03-21,22.755,6.342,0.3482,28.092,0.3756
Karur,10.9601,78.0766,2024-03-22,22.128,5.511,0.2475,29.236,0.2264
Karur,10.9601,78.0766,2024-03-23,27.809,6.522,0.3148,32.226,0.3804
Karur,10.9601,78.0766,2024-03-24,26.51,7.361,0.4971,36.896,0.4106
Karur,10.9601,78.0766,2024-03-25,29.775,7.007,0.3928,42.002,0.3834
Karur,10.9601,78.0766,2024-03-26,32.842,6.036,0.2681,35.301,0.3124
Karur,10.9601,78.0766,2024-03-27,19.556,5.169,0.2616,34.082,0.3583
Karur,10.9601,78.0766,2024-03-28,26.124,6.235,0.3833,34.066,0.4589
Karur,10.9601,78.0766,2024-03-29,17.964,7.653,0.4041,25.513,0.2983
Karur,10.9601,78.0766,2024-03-30,22.962,13.609,0.3008,40.5,0.43
Karur,10.9601,78.0766,2024-03-31,21.602,7.368,0.4054,18.086,0.2188
Karur,10.9601,78.0766,2024-04-01,15.438,6.541,0.1323,27.193,0.1422
Karur,10.9601,78.0766,2024-04-02,24.757,12.154,0.3998,37.017,0.371
Karur,10.9601,78.0766,2024-04-03,26.342,5.777,0.3309,31.799,0.27
Karur,10.9601,78.0766,2024-04-04,28.537,9.773,0.3501,31.932,0.2024
Karur,10.9601,78.0766,2024-04-05,32.289,9.303,0.3681,40.459,0.2328
Karur,10.9601,78.0766,2024-04-06,36.762,5.792,0.5997,39.322,0.3594
Karur,10.9601,78.0766,2024-04-07,12.738,8.135,0.2697,20.38,0.1153
Karur,10.9601,78.0766,2024-04-08,19.932,4.457,0.2499,27.006,0.2251
Karur,10.9601,78.0766,2024-04-09,29.253,11.722,0.2341,26.528,0.3261
Karur,10.9601,78.0766,2024-04-10,,,0.2419,17.73,0.2708
Karur,10.9601,78.0766,2024-04-11,30.789,7.236,0.3757,36.325,0.425
Karur,10.9601,78.0766,2024-04-12,22.289,5.777,0.3592,31.124,0.4259
Karur,10.9601,78.0766,2024-04-13,30.106,5.939,0.3799,32.568,0.1474
Karur,10.9601,78.0766,2024-04-14,17.381,4.13,0.1836,36.103,0.1932
Karur,10.9601,78.0766,2024-04-15,17.587,6.579,0.3025,24.512,0.3661
Karur,10.9601,78.0766,2024-04-16,21.546,5.077,0.4857,25.451,0.2917
Karur,10.9601,78.0766,2024-04-17,17.673,6.959,0.2906,20.953,0.2098
Karur,10.9601,78.0766,2024-04-18,29.751,11.479,0.2634,30.46,0.3514
Karur,10.9601,78.0766,2024-04-19,20.755,3.951,0.3602,33.972,0.2385
Karur,10.9601,78.0766,2024-04-20,27.385,8.364,0.2746,27.232,0.234
Karur,10.9601,78.0766,2024-04-21,18.259,8.946,0.3344,25.611,0.3382
Karur,10.9601,78.0766,2024-04-22,19.621,9.921,0.225,32.738,0.2565
Karur,10.9601,78.0766,2024-04-23,21.026,9.851,0.3846,32.43,0.2222
Karur,10.9601,78.0766,2024-04-24,18.531,8.43,0.3794,37.422,0.3175
Karur,10.9601,78.0766,2024-04-25,22.792,6.877,0.3069,28.429,0.1438
Karur,10.9601,78.0766,2024-04-26,16.733,7.043,0.3103,31.35,0.2723
Karur,10.9601,78.0766,2024-04-27,27.616,7.555,0.3474,40.037,0.2751
Karur,10.9601,78.0766,2024-04-28,26.872,7.505,0.2783,27.593,0.3042
Karur,10.9601,78.0766,2024-04-29,18.689,8.034,0.2008,53.27,0.3503
Karur,10.9601,78.0766,2024-04-30,18.484,5.118,0.2727,34.723,0.2802
Karur,10.9601,78.0766,2024-05-01,24.457,8.609,0.2631,35.938,0.3044
Karur,10.9601,78.0766,2024-05-02,30.098,5.521,0.2903,42.899,0.1205
Karur,10.9601,78.0766,2024-05-03,26.042,5.182,0.3091,25.462,0.2108
Karur,10.9601,78.0766,2024-05-04,20.994,8.305,0.2391,27.737,0.44
Karur,10.9601,78.0766,2024-05-05,20.131,6.423,0.3911,30.401,0.1257
Karur,10.9601,78.0766,2024-05-06,28.766,8.646,0.2376,28.852,0.1921
Karur,10.9601,78.0766,2024-05-07,25.656,5.452,0.2569,34.862,0.327
Karur,10.9601,78.0766,2024-05-08,31.296,8.127,0.4755,35.841,0.3026
Karur,10.9601,78.0766,2024-05-09,22.78,7.81,0.4047,27.407,0.2725
Karur,10.9601,78.0766,2024-05-10,10.363,6.212,0.2848,23.119,0.1721
Karur,10.9601,78.0766,2024-05-11,23.345,9.639,0.2654,36.077,0.2571
